Ticker 1,Ticker 2,Cointegration P-Value,Hedge Ratio
ADP,GCI,0.0199,-5.476932524624858
ADP,GD,0.05,-0.016894278225845605
ADP,GIS,0.0221,-0.903066311195148
ADP,GOOG,0.0476,-0.02079711965480735
ADP,GPC,0.0495,0.16527482439095037
ADP,GT,0.0068,5.5832070338198445
ADP,HAL,0.0118,-1.4810641061872596
ADP,HAS,0.0429,0.3010775561738804
ADP,HD,0.0316,-0.09958726327923603
ADP,HP,0.0065,-0.8388870904910676
ADP,HPQ,0.023,-0.976502859363088
ADP,HST,0.03,-1.785557699210176
ADP,HSY,0.0449,-0.17789482487631847
ADP,HUM,0.0273,-0.11398441503881132
ADP,ICE,0.025,0.5522972798414834
ADP,INTC,0.043,-0.3038826183962011
ADP,INTU,0.0369,0.08015330375356848
ADP,IPG,0.0028,-2.7316085667273637
ADP,IR,0.0312,-0.30209928557995064
ADP,IRM,0.0354,-0.26089609767981453
ADP,IVZ,0.0477,-0.19661712657505492
ADP,KIM,0.0212,-2.0746602404423653
ADP,KMB,0.0413,0.39387049520762907
ADP,KMX,0.0467,-0.18197150907364884
ADP,KO,0.0182,1.1663641606239146
ADP,KSS,0.0229,-1.3341286053759838
ADP,LEN,0.0233,-0.25248416458569684
ADP,LMT,0.019,-0.11621318612303966
ADP,LOW,0.0184,-0.21271243954383398
ADP,M,0.0106,-2.2790098034208826
ADP,MAS,0.0185,-0.6416304763774425
ADP,MAT,0.031,1.938245061478257
ADP,MKC,0.0484,-0.3469993015921069
ADP,MOS,0.019,1.2564252202094948
ADP,MPC,0.0492,0.16102854502293726
ADP,MSI,0.011,-0.1299582486946278
ADP,NBR,0.0105,-0.3185965369227751
ADP,NE,0.0404,-0.7369801152214102
ADP,NEE,0.0387,-0.6688735527163587
ADP,NFLX,0.0257,0.036877619028383365
ADP,NKE,0.0489,-0.3637911092795044
ADP,NOC,0.0494,-0.019356419597466465
ADP,NOV,0.02,-2.6877719482667657
ADP,NRG,0.024,0.19503451007026607
ADP,NTAP,0.0361,-0.1756901573434258
ADP,NU,0.0467,-0.49159227334753464
ADP,NUE,0.0449,-0.11480314443523809
ADP,NWL,0.0229,-2.0792784312843176
ADP,OI,0.0209,3.310048853941013
ADP,OKE,0.029,-0.23361742756201118
ADP,OMC,0.0114,-0.5115206312541273
ADP,PBI,0.0434,3.167481925062869
ADP,PCAR,0.0247,-0.26203951184899354
ADP,PCG,0.0199,-1.9163306175396837
ADP,PEG,0.0133,-0.9968532981733235
ADP,PEP,0.0039,-0.5561413547751405
ADP,PFE,0.0204,-2.7242209373305544
ADP,PFG,0.0441,-0.12908857535078144
ADP,PHM,0.0281,-0.30633377903444414
ADP,PM,0.0136,0.2943797798614731
ADP,PNW,0.0489,1.5698602392199703
ADP,PRGO,0.04,2.2582401551130564
ADP,PRU,0.0116,-0.46452761850399604
ADP,PSA,0.0472,-0.14616611941243535
ADP,PX,0.0458,-0.41798292649761093
ADP,RHI,0.0302,-0.30685700759365886
ADP,RRC,0.0325,1.9030594705130932
ADP,RSG,0.0216,0.42924367655668333
ADP,S,0.0236,-0.9788858199840087
ADP,SE,0.0437,0.19000399570418022
ADP,SEE,0.0424,-0.5794142687569646
ADP,SJM,0.0387,-0.2813783362351538
ADP,SLB,0.0194,-1.0406613834936094
ADP,SLM,0.006,2.274921843392492
ADP,SRE,0.037,-0.2334847914249566
ADP,STI,0.0226,-0.513455334187486
ADP,STZ,0.0491,-0.1348956803470865
ADP,SUN,0.0314,2.024977816472641
ADP,SWK,0.0265,-0.4124867163855528
ADP,SYK,0.0453,0.4763052951720961
ADP,TAP,0.046,-0.2791750178607987
ADP,TER,0.0166,-0.23638335579335415
ADP,TGT,0.0329,-0.22973869187869078
ADP,TMO,0.0084,-0.09309525087465642
ADP,TROW,0.0273,-0.237591562414194
ADP,TSN,0.0333,-0.6277390366331439
ADP,TXT,0.0391,-0.31692855654948743
ADP,UNH,0.0114,-0.049300373655074115
ADP,UPS,0.0354,-0.2639810268482355
ADP,URBN,0.0304,0.44004790695168955
ADP,USB,0.0476,-0.09469678783414259
ADP,VFC,0.0369,-0.5705636215239801
ADP,VNO,0.0421,-0.24219461636777395
ADP,VRSN,0.037,0.14592241962796723
ADP,WHR,0.0337,-0.22851783612663185
ADP,WU,0.0248,-4.717819195132195
ADP,WY,0.033,-1.4908950055192989
ADP,XRX,0.0427,-1.9849908582317
ADSK,AXP,0.0275,0.6668884125310675
ADSK,BAC,0.0193,4.075105254362215
ADSK,CAT,0.0468,0.304067435632067
ADSK,CF,0.0458,1.7814914712148124
ADSK,ETN,0.016,0.4311756890053042
ADSK,FSLR,0.0115,0.3622952952640678
ADSK,HBAN,0.0016,12.96515100385864
ADSK,HST,0.0458,10.46087492877072
ADSK,KEY,0.0338,10.043896243556992
ADSK,KMB,0.0463,-2.0489357618030137
ADSK,MMC,0.0353,-0.9361704245238462
ADSK,MPC,0.0466,0.7297837797548922
ADSK,MTB,0.0295,1.1143406002625624
ADSK,PNC,0.0435,0.9863363723351469
ADSK,SRE,0.0225,1.9862510461288103
ADSK,USB,0.0374,4.349553492746072
ADSK,VLO,0.045,0.9073811418868233
ADSK,VMC,0.0141,0.7870022800826908
AEE,AEP,0.0139,0.7145216265712023
AEE,AKAM,0.0248,-0.4048281679143551
AEE,AVB,0.0129,-0.32585533000817174
AEE,AVY,0.0027,-0.33045268853432935
AEE,AZO,0.0367,0.013163561189365005
AEE,CMCSA,0.0106,-1.3725252643469723
AEE,CMG,0.0092,-0.61779355798926
AEE,DHR,0.036,-0.18343900893071058
AEE,DOW,0.0435,-0.5593439575746713
AEE,EQR,0.0447,-1.0434155761893813
AEE,FIS,0.0171,-0.601500171560051
AEE,FMC,0.0084,-0.5327809676816121
AEE,GILD,0.0084,0.4376612875801828
AEE,GWW,0.042,-0.05060863504862188
AEE,IFF,0.0058,-0.4411843600117874
AEE,ORLY,0.029,0.5738319831372852
AEE,PPL,0.0334,2.8759181226382973
AEE,PRU,0.0256,-0.5107763151005421
AEE,RHI,0.0426,-0.33544307793836853
AEE,STZ,0.0151,-0.14452444923643953
AEE,TDC,0.0203,-0.9558800053608282
AEE,TGT,0.0489,-0.21431435868959148
AEE,UPS,0.0308,-0.28450387031421104
AEE,XRAY,0.007,-1.461249785435439
AEE,XRX,0.0326,-2.2179498792946792
AEP,AVB,0.007,-0.4557749277638328
AEP,CAG,0.0488,-1.6126087745133137
AEP,CMG,0.009,-0.8389934430997641
AEP,DUK,0.0491,1.1252327037184995
AEP,GILD,0.0314,0.5225648560404939
AEP,ORLY,0.0193,0.7190629511883605
AEP,PPL,0.0493,3.581025622048042
AEP,RHI,0.0109,-0.454318100997293
AEP,UPS,0.017,-0.36170827853795967
AEP,VTR,0.0285,1.6272023510378
AES,AIG,0.0483,-0.1432982478058153
AES,AIV,0.0102,-1.3449286192508838
AES,AIZ,0.0194,-0.008489226176216978
AES,ALL,0.0322,-0.02810958726499469
AES,AMAT,0.0354,0.06021065744484978
AES,BBBY,0.0292,0.5121244150669211
AES,BLK,0.0307,0.0069680803128355125
AES,BXP,0.0039,0.2262598277466913
AES,CHRW,0.0376,0.07661757337709507
AES,CLF,0.0365,0.6940415929556341
AES,CMA,0.0267,0.10122137969000104
AES,CNX,0.0082,0.2218623467831903
AES,COST,0.0118,-0.02928215204479627
AES,CSX,0.0198,0.4331268153882195
AES,CTSH,0.0142,-0.12374887396956655
AES,D,0.0337,0.27785898219615657
AES,DD,0.0449,0.1912795047716169
AES,DE,0.0486,-0.024093661972662255
AES,DELL,0.0202,0.0612064476519924
AES,DHI,0.0065,0.07497876669733294
AES,DRI,0.0418,-0.05582837473563684
AES,DVN,0.0254,0.45896905650633674
AES,EA,0.0448,0.038377941865025335
AES,ETN,0.0018,0.02567254833930569
AES,EXC,0.0353,-0.21734118418866075
AES,EXPD,0.0488,0.25349549431754764
AES,F,0.0378,0.6913697011286191
AES,FCX,0.0151,0.34215275639728365
AES,FE,0.0328,0.3377918950721295
AES,FITB,0.0262,0.25337393261769936
AES,FLR,0.0075,0.11579544019310556
AES,GD,0.0358,0.04248172944078675
AES,GME,0.0449,-0.2935279489880084
AES,GNW,0.0498,0.5878485262894665
AES,GT,0.0138,-0.8061011577336643
AES,HD,0.048,0.03600877355556598
AES,HST,0.0465,0.8270126362285861
AES,HSY,0.0181,0.10108180163400177
AES,INTC,0.0143,0.22971630234751358
AES,ISRG,0.0219,-0.020758025723104732
AES,ITW,0.0068,0.08005055647775364
AES,IVZ,0.0433,0.2980384230306723
AES,K,0.0243,-0.994875132322854
AES,KEY,0.0352,0.4468167928624198
AES,KIM,0.0223,0.8085581095528358
AES,KSS,0.0272,0.3904168590425958
AES,L,0.0476,-0.058618511207100446
AES,LOW,0.023,0.05870784052034989
AES,LUV,0.0052,0.1385555654051942
AES,M,0.0114,0.44947221632089013
AES,MCD,0.0218,-0.018873043667675463
AES,MCHP,0.0206,0.1308186482374406
AES,MMC,0.0091,-0.050640839471595187
AES,MMM,0.0297,-0.03992291321976721
AES,MSI,0.0196,0.02922275079982168
AES,MTB,0.0484,0.030757568793869906
AES,NEE,0.003,0.4053944350286673
AES,NOC,0.0159,0.019533227112711916
AES,NRG,0.0361,-0.009190126793766011
AES,NSC,0.0325,0.03111597882083999
AES,NU,0.0087,0.5378381510210201
AES,NUE,0.017,0.09339470511139994
AES,NVDA,0.0361,0.02666697875892706
AES,NWSA,0.0382,-0.13216575641237646
AES,PAYX,0.0067,-0.1589112417775848
AES,PEG,0.0225,0.3367767567945661
AES,PGR,0.0054,-0.06325766031208496
AES,PHM,0.0051,0.1087147142996076
AES,PNC,0.0421,0.038740481806444745
AES,PNW,0.0176,-0.17790619591942558
AES,PSX,0.0203,0.10918222752225105
AES,QCOM,0.025,0.0917663354646217
AES,RF,0.0277,0.3067114226347751
AES,ROP,0.013,-0.027971119337486434
AES,RRC,0.0193,-0.38551277643293247
AES,SRE,0.028,0.11926322048763978
AES,STI,0.0253,0.044786323603205364
AES,SUN,0.0017,-0.43975975675459084
AES,SYK,0.0416,-0.035149973505483316
AES,SYY,0.0079,0.2010496387336397
AES,TAP,0.0151,-0.067503227774742
AES,TE,0.0357,-0.4611778360404101
AES,TROW,0.0391,0.09237372820247147
AES,TRV,0.0479,-0.022620402521612237
AES,TXN,0.0135,0.05419188718051155
AES,TXT,0.0083,0.2367388976667937
AES,UNM,0.0233,-0.23792124429975237
AES,USB,0.0258,0.19589938721441275
AES,VNO,0.0066,0.1876279463735414
AES,WAT,0.0102,-0.01293300079600366
AES,XOM,0.0436,0.2661083314622208
AES,YUM,0.0256,-0.06012744886401178
AFL,AIV,0.0214,-1.8253306623109748
AFL,AMAT,0.0493,0.00794066744934778
AFL,AMD,0.0455,0.02196933583231373
AFL,AMP,0.0302,-0.01418048277724503
AFL,AMZN,0.0181,-0.07284960418247893
AFL,AN,0.048,-0.01599715093409329
AFL,APA,0.0303,0.47555466294106913
AFL,ATI,0.0396,-0.05940374141262579
AFL,AXP,0.0431,-0.017565330759584136
AFL,BA,0.035,-0.03807772476637968
AFL,BAC,0.05,-0.03165166698059879
AFL,BBBY,0.0417,0.3268467026654346
AFL,BEAM,0.05,0.07168934421407022
AFL,BEN,0.0449,-0.1882556233530135
AFL,BIIB,0.0431,0.08656315122550086
AFL,BLK,0.0495,-0.0013126310443441619
AFL,BSX,0.0205,-0.15000575850988282
AFL,BTU,0.0189,0.30545879107663504
AFL,BWA,0.0389,0.1479486180099322
AFL,BXP,0.0375,0.2620004692040235
AFL,CA,0.0079,5.286732050358719
AFL,CAH,0.04,-0.05906369442873985
AFL,CAT,0.0433,0.011278215332393038
AFL,CCL,0.0461,-0.15703908816711482
AFL,CF,0.0245,-0.1469249567516282
AFL,CHRW,0.0232,0.1008641549983321
AFL,CI,0.0405,0.10203290563156121
AFL,CLF,0.0188,0.7869208369536475
AFL,CMA,0.0488,0.0741509191721186
AFL,CME,0.0376,-0.044803254193871545
AFL,CMG,0.0438,-0.019631529805262005
AFL,CMI,0.0441,0.01023395014935738
AFL,CNP,0.0494,-0.17280396082144073
AFL,COF,0.0376,-0.03573329760189076
AFL,COP,0.0394,0.23412793161775663
AFL,COST,0.0107,-0.024188409788812197
AFL,CRM,0.0413,-0.00757003643142809
AFL,CSCO,0.0366,-0.19515076589981306
AFL,CTAS,0.0477,-0.0036033451085629373
AFL,CTSH,0.0216,-0.13226470844539626
AFL,CVS,0.0248,0.14135033893456117
AFL,CVX,0.0379,0.1320229658835872
AFL,DE,0.0299,-0.03246544588709923
AFL,DELL,0.047,0.012543415666660784
AFL,DGX,0.0496,-0.0009579637237360772
AFL,DHI,0.011,0.08770412209133538
AFL,DIS,0.0249,-0.10597958192926166
AFL,DLTR,0.0375,-0.0638059661112981
AFL,DRI,0.017,-0.062085450755340596
AFL,DUK,0.0473,0.1302515235056488
AFL,DV,0.0381,-0.1399465783961621
AFL,DVN,0.0115,0.703790975330493
AFL,EA,0.0262,0.05327472934371236
AFL,EMC,0.0487,0.09470638894684957
AFL,EMR,0.0289,-0.08207039817221265
AFL,EQT,0.0198,-0.22513880045002294
AFL,ETN,0.0496,-0.00517861029017138
AFL,EW,0.0191,-0.28096431730848515
AFL,EXPD,0.0131,0.40594280144660305
AFL,EXPE,0.0492,0.002539809718032346
AFL,F,0.0443,0.7294261955960866
AFL,FAST,0.0485,0.02285851271533318
AFL,FE,0.0378,0.6490044824172538
AFL,FFIV,0.045,-0.031154976165123957
AFL,FHN,0.0373,-0.42970442765126604
AFL,FLR,0.0415,-0.046624659915780936
AFL,FLS,0.0485,-0.010563294949805808
AFL,FOSL,0.0473,0.21207465782091584
AFL,FSLR,0.0374,0.027583542404328525
AFL,GD,0.0411,0.040768634549618175
AFL,GILD,0.046,-0.056343176465703124
AFL,GLW,0.04,0.029448263939456376
AFL,GME,0.0337,-0.30386347234218924
AFL,GNW,0.047,1.060180441273808
AFL,GOOG,0.0495,0.00021626624320138232
AFL,GPC,0.0433,0.1274345516592417
AFL,GT,0.0185,-1.2442305670955032
AFL,HAL,0.0463,0.39277975842481405
AFL,HAS,0.049,0.03882159979160038
AFL,HBAN,0.0489,-0.0619831813566013
AFL,HD,0.0395,0.055149209226190335
AFL,HOG,0.0302,0.4560379545113442
AFL,HON,0.0127,-0.08264367313360613
AFL,HP,0.0467,0.17246193617923863
AFL,HPQ,0.0465,0.2909360042237286
AFL,HRL,0.018,-0.39014603444297014
AFL,HSY,0.0295,0.09694487875995283
AFL,HUM,0.0339,0.06536193264039018
AFL,IBM,0.0421,-0.034062441795017814
AFL,ICE,0.0407,-0.031635990864466515
AFL,INTC,0.0055,0.6578312781122301
AFL,INTU,0.0194,-0.018301864210297322
AFL,IP,0.043,-0.06674955787744205
AFL,IPG,0.034,0.8741712026493965
AFL,ISRG,0.0108,-0.026325449099841972
AFL,IVZ,0.0437,0.15256501786499677
AFL,JBL,0.0492,-0.029639525875182288
AFL,JCI,0.0473,-0.06219092590796568
AFL,JNJ,0.0275,0.10333349345964797
AFL,KEY,0.0497,0.26810736416183323
AFL,KMI,0.0229,-0.6675991894256195
AFL,KMX,0.0467,-0.006071340537995434
AFL,KR,0.029,-0.20035173340726367
AFL,KSS,0.0209,0.3928494043918056
AFL,LEN,0.0245,0.0831148987565218
AFL,LMT,0.0191,0.04401060607888044
AFL,LNC,0.0442,0.17741530947030426
AFL,LOW,0.0248,0.09070322423106914
AFL,LRCX,0.0498,-0.0004108726600869639
AFL,LUV,0.0306,-0.23073203298015257
AFL,M,0.0261,0.5795398026833573
AFL,MA,0.0323,-0.01782041154729322
AFL,MAR,0.0287,-0.035612970013019676
AFL,MAS,0.0484,0.2157913855611831
AFL,MAT,0.0439,-0.10907481557038345
AFL,MCO,0.0307,-0.015276820179346411
AFL,MDT,0.0488,0.22425565263880254
AFL,MMM,0.0442,-0.02050206530565271
AFL,MNST,0.0491,0.008694029098283429
AFL,MOS,0.0422,-0.18663378402042843
AFL,MPC,0.0437,0.028559043124195133
AFL,MSFT,0.0474,-0.016828422125251666
AFL,MSI,0.0353,0.04944421865915996
AFL,MU,0.0341,0.02598064072738185
AFL,MUR,0.0401,0.339828907897754
AFL,NBR,0.0471,0.07044549636136888
AFL,NDAQ,0.0363,-0.09728514715308757
AFL,NEE,0.0375,0.40608754646331174
AFL,NEM,0.035,0.05131300268840114
AFL,NFLX,0.0417,-0.006411366564595892
AFL,NI,0.0475,-0.20082545628286308
AFL,NOC,0.0343,0.01978333892804326
AFL,NSC,0.0461,0.01981197722374199
AFL,NTAP,0.0472,0.04732526717548027
AFL,NU,0.0202,0.8473219023081066
AFL,NUE,0.0419,0.10465771148786232
AFL,NWL,0.05,0.014857411267076237
AFL,NWSA,0.0438,-0.2713347317398558
AFL,OMC,0.037,0.1772181739744489
AFL,ORCL,0.0491,0.0005214108543305715
AFL,ORLY,0.0494,0.001245014405925754
AFL,OXY,0.0386,0.35261583735323426
AFL,PAYX,0.008,-0.12373683236075114
AFL,PBI,0.0476,-0.3539315101861561
AFL,PEP,0.0375,0.1682277515810596
AFL,PH,0.0495,-0.00033514489806233186
AFL,PHM,0.0133,0.1316851501569007
AFL,PLD,0.0373,0.2759291204640964
AFL,PM,0.0437,-0.03647697575966177
AFL,PRGO,0.0205,-0.39147806077100866
AFL,PSX,0.028,0.14979656206553693
AFL,RF,0.0486,0.20213583987972178
AFL,ROK,0.0424,-0.02205866324815474
AFL,RRC,0.0172,-0.38011625824793693
AFL,RSG,0.0324,-0.04129630922229113
AFL,SCHW,0.0463,-0.08561041990958651
AFL,SJM,0.0334,0.3179305153326706
AFL,SLM,0.0066,-0.4691261478303471
AFL,SPG,0.039,0.10110101934315166
AFL,SRE,0.0486,0.09090818268732917
AFL,STT,0.0463,-0.05430544851237168
AFL,STX,0.0407,0.007417987489722
AFL,SUN,0.0438,-0.05091102509186368
AFL,SWK,0.0431,0.13902630132803506
AFL,SYK,0.023,-0.03981248372326249
AFL,T,0.0491,-0.15035097529139885
AFL,TER,0.0412,0.03178988850401489
AFL,THC,0.0436,0.02515468112868796
AFL,TJX,0.0489,0.009876559793467299
AFL,TRIP,0.0456,-0.09638429748274852
AFL,UNH,0.0454,0.011279611282585544
AFL,UNM,0.0211,-0.14418944491050723
AFL,URBN,0.0282,-0.11357616777683253
AFL,V,0.0144,-0.04979107981200092
AFL,VLO,0.0302,0.0658679209899265
AFL,VMC,0.0489,0.003855592147172418
AFL,VRSN,0.0432,-0.021442168362983512
AFL,VTR,0.0409,0.31348967750601003
AFL,WAT,0.0492,-0.00030961529961204964
AFL,WDC,0.0372,0.020141127507911444
AFL,WEC,0.0494,0.013302548302162931
AFL,WFC,0.0416,-0.11317087100016099
AFL,WHR,0.0428,-0.017256196721719172
AFL,WM,0.0356,-0.0433683531914112
AFL,WMB,0.0493,-0.1500584008250614
AFL,WMT,0.0271,-0.16569268745253302
AFL,WYNN,0.0339,0.050560031158160684
AFL,XEL,0.0476,0.04546001002750044
AFL,XOM,0.0059,0.44387802573563556
AFL,XYL,0.0471,0.07783747810195897
AFL,ZION,0.05,0.02791759492531376
AIG,BBT,0.0064,-1.385418103117363
AIG,BEAM,0.0067,-0.7073456745128773
AIG,DHR,0.0414,-0.12108813069163729
AIG,DVA,0.0435,-0.20506336320919127
AIG,FDX,0.0342,-0.1322196200079913
AIG,GCI,0.0007,-4.248235156795505
AIG,HD,0.0268,-0.11501410673673493
AIG,KO,0.0065,0.9690441002652219
AIG,LOW,0.0308,-0.1464058458151865
AIG,MRK,0.0254,-0.3271877554071274
AIG,MSI,0.0062,-0.10716681315756497
AIG,NWL,0.0017,-1.898126228980464
AIG,PCAR,0.0349,-0.4406268799001861
AIG,RSG,0.0087,0.22301182672341346
AIG,STI,0.0004,-0.40283852855553
AIG,TE,0.0312,-4.832765070103713
AIG,TMO,0.0131,-0.052880783181988335
AIG,VFC,0.0083,-0.6869246821661125
AIG,WM,0.036,0.3539671119868639
AIV,MAT,0.025,0.12421509044594342
AIV,SJM,0.033,-0.027033704875787073
AIZ,AMT,0.0188,-0.4633466438769387
AIZ,CA,0.013,22.40190173029003
AIZ,HRB,0.0289,-1.5939642242991376
AIZ,HUM,0.0387,0.3017783029368435
AIZ,SNA,0.0216,0.4572043866340173
AIZ,TE,0.0323,14.651723403922027
AKAM,ALL,0.0208,-0.757463498117269
AKAM,ANF,0.0454,0.29167795060099905
AKAM,AVB,0.0334,0.7264938698977804
AKAM,AZO,0.0351,-0.023364587085465408
AKAM,BBT,0.0392,3.6976176722708587
AKAM,BBY,0.033,0.9591181588192467
AKAM,CME,0.0181,-0.38610009794496447
AKAM,CMS,0.0157,-2.6798251860413402
AKAM,CNP,0.0018,-2.811647962802377
AKAM,COP,0.0458,1.0137241525313694
AKAM,CRM,0.042,0.2288787884252642
AKAM,DGX,0.0091,-0.7245577346380266
AKAM,DHR,0.0308,0.3720531248660093
AKAM,DOW,0.0233,1.1440370756386178
AKAM,DRI,0.0347,-0.40959317134428447
AKAM,DTE,0.0042,-1.088219522702836
AKAM,DVA,0.0409,0.678714673368904
AKAM,ETR,0.0264,-1.1332974805947786
AKAM,EXC,0.011,-2.7814181240918003
AKAM,GILD,0.0034,-0.8018257100312978
AKAM,GIS,0.0429,1.4320036922792594
AKAM,HAL,0.0143,2.4575429928021353
AKAM,HIG,0.0389,-0.8996120337516008
